image,latency_ms
n01981276_1197.JPEG,1110.160
n01981276_12107.JPEG,1108.488
n01981276_12326.JPEG,1120.738
n01981276_12416.JPEG,1100.212
n01981276_12452.JPEG,1109.602
n01981276_12502.JPEG,1113.620
n01981276_12547.JPEG,1112.433
n01981276_12649.JPEG,1126.702
n01981276_12677.JPEG,1098.667
n01981276_12745.JPEG,1121.596
n01981276_12961.JPEG,1113.980
n01981276_12974.JPEG,1111.538
n01981276_12988.JPEG,1111.912
n01981276_13164.JPEG,1111.494
n01981276_13205.JPEG,1118.851
n01981276_13258.JPEG,1266.036
n01981276_13327.JPEG,1207.593
n01981276_13432.JPEG,1111.117
n01981276_13468.JPEG,1100.122
n01981276_13516.JPEG,1117.807
n01981276_14084.JPEG,1135.232
n01981276_14238.JPEG,1101.602
n01981276_14366.JPEG,1122.498
n01981276_14512.JPEG,1103.602
n01981276_14549.JPEG,1103.247
n01981276_14575.JPEG,1137.219
n01981276_14597.JPEG,1099.730
n01981276_14662.JPEG,1113.540
n01981276_14681.JPEG,1095.765
n01981276_14724.JPEG,1092.778
n01981276_14758.JPEG,1115.567
n01981276_14787.JPEG,1099.557
n01981276_14842.JPEG,1133.795
