ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765484095.7629375,99,32,15,30,27,3.721050262451172,44.5,45.0,7.627
1765484095.9664066,99,48,29,27,20,3.7215805053710938,45.0,44.5,7.854
1765484096.1676304,99,48,29,27,20,3.7215805053710938,45.0,44.5,7.854
1765484096.3687837,95,25,32,30,20,3.721935272216797,44.5,44.0,5.765
1765484096.5709338,95,25,32,30,20,3.721935272216797,44.5,44.0,5.765
1765484096.7725897,95,25,32,30,20,3.721935272216797,44.5,44.0,5.765
1765484096.9741478,99,21,22,17,36,3.722278594970703,44.5,44.5,8.081
1765484097.1753957,99,21,22,17,36,3.722278594970703,44.5,44.5,8.081
1765484097.376432,99,19,33,12,22,3.7220382690429688,44.5,44.5,6.621
1765484097.5776331,99,19,33,12,22,3.7220382690429688,44.5,44.5,6.621
1765484097.7804863,99,19,33,12,22,3.7220382690429688,44.5,44.5,6.621
1765484097.982874,99,26,18,18,31,3.7220993041992188,44.5,44.5,7.28
1765484098.1842878,99,26,18,18,31,3.7220993041992188,44.5,44.5,7.28
1765484098.385634,99,30,40,28,29,3.722637176513672,44.5,45.0,7.854
1765484098.5883436,99,30,40,28,29,3.722637176513672,44.5,45.0,7.854
1765484098.7918336,99,30,40,28,29,3.722637176513672,44.5,45.0,7.854
1765484098.9931936,99,21,16,21,18,3.7219085693359375,45.0,44.5,7.775
1765484099.195324,99,21,16,21,18,3.7219085693359375,45.0,44.5,7.775
1765484099.396517,99,26,35,45,16,3.7215538024902344,45.0,45.0,7.428
1765484099.5975895,99,26,35,45,16,3.7215538024902344,45.0,45.0,7.428
1765484099.7996838,99,26,35,45,16,3.7215538024902344,45.0,45.0,7.428
1765484100.0010664,99,21,23,16,18,3.721790313720703,45.0,44.5,7.051
1765484100.2023265,99,21,23,16,18,3.721790313720703,45.0,44.5,7.051
1765484100.403444,99,21,23,16,18,3.721790313720703,45.0,44.5,7.051
1765484100.606963,99,34,30,35,40,3.722248077392578,45.0,45.5,8.399
